,id,sentence,subject_entity,object_entity,label
1296,11037,지난 13일 유튜브 채널 '캄맨'에는 만화가 주호민의 네이버 배달 영상이 올라왔다., '주호민', '만화가',per:title
1297,11038,2003년 카라카스 FC의 시니어 팀으로 데뷔했고 같은 해 9월 21일 모나가스 SC전에서 프로 데뷔골을 터뜨렸다., '모나가스', '카라카스',no_relation
1298,11039,외야수 중 장효조는 4년 연속 골든글러브를 수상한 유일한 외야수였다., '장효조', '외야수',per:title
1299,11040,"전라북도와 완주군은 지난 1일 도청에서 송하진 지사, 박성일 완주군수, 김연수 LS엠트론 사장이 참석한 가운데 LS엠트론과 750억원 규모 추가 투자 협약을 체결했다. 30일.", '완주군', '박성일',org:top_members/employees
1300,11041,"일반적으로 가마쿠라 시대 이후의 겐코 왕조와 겐무 신정부도 남북조 시대에 일어났다고 생각되지만, 정확히는 1336년 아시카가 다카우지가 고묘 천황의 지원을 받아 북왕조를 수립했습니다. 그 후 무로마치 막부가 세워지고 고다이고 천황이 요시노에 남조를 세우고 일본 열도의 왕조는 둘로 갈라졌다.", '아시카가 다카우지', '무로마치 막부',per:employee_of
1301,11042,2차전부터 2경기 연속 지명타자로 나선 박용택은 4타수 무안타와 극명한 대조를 이뤘다., '박용택', '지명타자',per:title
1302,11043,"하지만 2011년 프로야구 9단으로 창단한 NC 다이노스가 홈구장으로 사용하면서 2012년과 2013년 시즌을 앞두고 대대적인 시설 보수를 거듭했다. 좌석 수는 14,164석으로 약 25% 감소했습니다.", 'NC 다이노스', '14,no_relation
1303,11044,"박정수와 한용수가 K리그1 강원FC로, 박준혁이 K리그2 대전시티즌으로 이적했다.", 'K리그1', 'K리그2',no_relation
1304,11045,박영수 특검은 2017년 1월 16일 이재용 삼성전자 부회장에 대해 뇌물수수 및 특정경제가중처벌법상 위증 등 혐의로 구속영장을 신청했다. 이재용 삼성전자 부회장에 대한 당내 뇌물 및 단순 뇌물. 발행 된, '이재용', '삼성전자 부회장',per:title
1305,11046,새 플랫폼 BU장은 현재 GS25 편의점 부문을 총괄하고 있는 조윤성 대표가 맡는다., 'GS25', '편의점',no_relation
1306,11047,4일 유통업계에 따르면 코리아세븐 국내 세븐일레븐 본사는 1일 전국 9700여 개 매장에 '코리아세븐이 한국 기업이다'라는 긴급통보를 보냈다., '코리아세븐', '세븐일레븐',org:member_of
1307,11048,"한편, 청주청원선거구에서는 변 의원이 5선을 노리고, 김수민 미래통합당 비례대표와 이명주 충북도당 의장이 출마해 5선에 도전했다. 민중당 출신.", '김수민', '비례대표',per:title
1308,11049,또한 마리가 죽은 후 프랑스는 루이 11세의 선동으로 부르고뉴 공작으로서의 권위를 잃은 막시밀리안의 딸 마가렛을 샤를 8세의 여왕으로 입양하고 막시밀리안 1세의 안 드 브르타뉴와 재혼했다. Makgo Anne de Brittany와 결혼하고 Margarete를 인질로 잡은 후를 포함하여 두 나라 사이의 갈등이 시작되었습니다., '샤를 8세', '루이 11세',no_relation
1309,11050,2020년 4월 11일 김정은 위원장이 직접 정치국 회의를 주재하고 김여정 조직지도부 제1부부장이 정치국 후보위원으로 보선됐다., '김여정', '김정은',per:colleagues
1310,11051,"2019년 12월 28일 부산시당 창당대회, 2020년 1월 11일 경기도당 창당대회, 1월 14일 경남도당 창당대회, 1월 17일 대구시당 창당대회, 광주시를 시작으로 1월 18일 당 창당대회. 1월 19일 서울당, 강원도당, 중앙당의 창당대회가 열렸다.", '광주시', '경기도',no_relation
1311,11052,"1991년부터 1994년까지 그는 감바 오사카, 2009년에는 Fujieda MYFC의 감독을 역임했습니다. 1995년 이후에는 중의원 의원을 역임하는 등 정계에도 활발히 활동했다.", '감바 오사카', '2009',no_relation
1312,11053,'폴은 죽었다'는 이론은 비틀즈의 멤버 폴 매카트니에 대한 음모론이다., '비틀즈', '폴 매카트니',per:employee_of
1313,11054,그는 제2차 바티칸 공의회에서 로마 가톨릭 교회 지도자들과 협상하기 위해 미국 유대인 조직을 대표하도록 선출되었습니다., '가톨릭', '바티칸',org:place_of_headquarters
1314,11055,"대기실에 유인나가 등장하자 아이유는 ""유인나가 지친 표정으로 대기실에 들어왔다""고 말했다.", '아이유', '유인나',no_relation
1315,11056,2011 롯데카드 프로야구 한국시리즈는 2011년 10월 25일부터 2011년 10월 31일까지 삼성 라이온즈와 SK 와이번스가 7전 2선승제 방식으로 개최되었다., 'SK 와이번스', '2011년',no_relation
1316,11057,"그럼에도 불구하고, 그는 결국 1999-2000 시즌의 챔피언스 리그 준결승전에서 FC 바이에른 뮌헨과의 준결승 2경기에서 결승골을 터뜨리며 자신의 호의를 다시 불러일으켰습니다.", 'FC 바이에른 뮌헨', '1999',no_relation
1317,11058,메르세데스-벤츠의 ML63 AMG도 비슷한 연비를 보여주었지만 엔진을 포함한 전체 교체가 예상되던 시기에 자동차 웹진은 물론 포르쉐 마니아들까지 카이엔 터보의 친환경성을 비판했다., '포르쉐', '자동차',no_relation
1318,11059,또한 김유신전 말미에는 김유신의 뛰어난 업적을 칭찬하면서 고구려 을지문덕의 영리함과 장보고의 춤도 칭찬한다., '을지문덕', '고구려',per:origin
1319,11060,어린 나이에 승려가 된 경덕사 난원은 의천의 외할아버지인 김은부의 외삼촌이자 원혜왕후와 원성왕후의 처남이다., '원성왕후', '김은부',per:other_family
1320,11061,바른정당 하태경 의원은 2017년 4월 10일 더불어민주당 문재인 후보의 아들이 고용정보원에 우대취업할 수 있다는 서류를 입수했다고 밝혔다. 결과가 발표되었습니다., '문재인', '더불어민주당',per:employee_of
1321,11062,더불어민주당의 댓글 조작 의혹을 수사 중인 허익범 특검팀은 야당이 정의당 원내대표 노회찬 원내대표에게 불법 정치자금을 전달한 상황을 포착했다., '정의당', '노회찬',org:top_members/employees
1322,11063,"나이키 시니어 디렉터는 ""나이키가 각자의 분야에서 최고의 선수들을 지원하고 있다. 페이커는 르브론 제임스, 케빈 듀란트, 크리스티아누 호날두 등과 함께 나이키 위대한 선수 명단에 올라있다. 페이커와 함께하게 돼 기쁘다""고 말했다. .", '케빈 듀란트', '나이키',no_relation
1323,11064,"암스테르담 자유 대학교(약칭 ""VU"", 네덜란드: ""VU University Amsterdam"")는 1880년에 설립된 이후 네덜란드 암스테르담에서 가장 큰 두 개의 공공 연구 대학 중 하나이며 다른 하나는 암스테르담 대학교(UvA)입니다. .", '암스테르담', '네덜란드',org:place_of_headquarters
1324,11065,"이 밖에도 김택진 엔씨소프트 대표, 故 조양호 전 한진그룹 회장, 손경식 CJ그룹 회장, 구본무 LG그룹 회장, 신동빈 롯데그룹 회장, 허창 GS그룹 회장 등 수, 최태원 SK그룹 회장이 1위를 차지했다.", 'LG그룹', '구본무',no_relation
1325,11066,"2011년 1월 12일, 커티치는 키에보와의 코파 이탈리아 16강전 경기에서 1-0으로 승리한 팔레르모에서 65분 데뷔전을 치뤘습니다.", '팔레르모', '이탈리아',no_relation
1326,11067,"황호택 동아일보 기자는 2012년 8월 자신이 기고한 칼럼에서 이명박 대통령이 아키히토 일왕의 사죄를 요구하자 “제국 헌법 11조에 따라 일본의 경우, 천황은 일본군의 총사령관이지만, 맥아더는 점령의 효율성을 위해 쇼와 천황을 해방시켰고, 전후 일본 세대가 일본의 침략 전쟁을 무시하거나 정당화한 이유는 전쟁 전 세대의 책임 포기."" 사과를 요구했다.", '아키히토', '쇼와 천황',no_relation
1327,11068,결국 2019년 5월 24일 프리스틴은 해체되고 멤버들은 뿔뿔이 흩어졌다., '프리스틴', '2019년 5월 24일',org:dissolved
1328,11069,"사림관직을 직임하는 것이 번거롭고 번거롭다고 여겨 경쟁과 사헌부를 축소하고, 사간원, 홍문관, 예문관을 폐지하고, 정언 등 엉관의 직위를 없애거나 줄였다.", '홍문관', '예문관',no_relation
1329,11070,류현진은 10일(한국시간) 미국 플로리다 더니든의 TD 볼파크에서 열린 2020 메이저리그 시범경기 탬파베이 레이스와 경기에 나서 4⅓이닝 동안 3안타 4삼진을 기록했다., '탬파베이 레이스', '플로리다',no_relation
1330,11071,1992년 11월 24일 열린 1993년 2차 지명에서 당시 쌍방 레이더스의 외야수 정영규가 김성길과 함께 삼성 라이온즈로 이적되지 않고 삼성 라이온즈로 이적했다. 정영규의 보상선수로., '정영규', '삼성 라이온즈',per:employee_of
1331,11072,9월 30일 요미우리 자이언츠(한신 고시엔 스타디움)와의 경기에서 9회말 사와무라 히로카즈로부터 시즌 136번째 안타를 터뜨리며 츠보이의 퍼스트 구단 공식 시즌 신인 신인 기록을 경신했다., '사와무라 히로카즈', '요미우리 자이언츠',per:employee_of
1332,11073,"로마 전통에 따르면, 그는 가족을 대표하기 위해 토리노 대신 옥타비아누스라는 가명을 가이우스 율리우스 카이사르(Gaius Julius Caesar)라는 가명으로 사용했습니다.", '율리우스 카이사르', '옥타비아누스',per:alternate_names
1333,11074,"문화재청은 4일 완주 삼례문화예술촌에서 국립완주문화재연구센터 개소식을 갖고 정재숙 문화재청장 우범을 비롯한 200여명이 참석했다. 기 전북도지사, 박성일 완주군수.", '문화재청', '정재숙',org:top_members/employees
1334,11075,"그러다가 1990년 1월 민주정의당, 통일민주당, 신민주공화당이 합당해 민주자유당을 결성하면서 민주자유당에 입당했다.", '민주정의당', '민주자유당',org:alternate_names
1335,11076,그러나 연장 시간을 몇 초 남기고 아일랜드의 로비 킨이 독일 골키퍼 올리버 칸을 상대로 동점골을 터트렸다., '로비 킨', '아일랜드',per:origin
1336,11077,"이낙연 의원은 구민주주의 개혁을 시도했지만 한화갑 의원은 모든 사건을 막고 결국 실패한 정당이라는 낙인을 찍지 못하고 대부분 노무현 대통령을 몰아낸 인물로 평가받고, 참여정부, 열린우리당과 민주노동당(한국)이 그 손에 달려 있습니다.", '참여정부', '노무현',no_relation
1337,11078,"백제는 동성왕과 무령왕을 거쳐 웅진에서 국권을 되찾았고, 남쪽으로는 침미다도와 가야, 서라기문, 대사, 사타, 달리를 정복했고, 북쪽으로는 요서와 산동을 다스리며 북위와 맞붙었다. 그리고 고구려 등. 황금 시대가 다시 왔습니다.", '동성왕', '무령왕',per:children
1338,11079,"이와 함께 천안 현대캐피탈 스카이워커스는 박철우의 FA 보상 선수로 삼성화재 최태웅, 이형두 세터를 영입했다.", '천안 현대캐피탈 스카이워커스', '최태웅',org:top_members/employees
1339,11080,"나중에 열린 1934년 FIFA 월드컵에서 베니토 무솔리니는 아르헨티나에 좋은 축구 선수가 많다는 소문을 듣고 그때까지 아르헨티나 축구 국가대표팀의 일원이었던 루이스 몬티, 엔리케 구와이타, 라이문도 오르시를 총으로 위협했다. , 이탈리아 축구 국가 대표팀에 총을 들고. 위해 실행했다", '라이문도 오르시', '아르헨티나',per:origin
1340,11081,이것은 하나의 스페인의 메시지가 중앙 당국에 의해 스페인인과 대부분의 클럽 바르셀로나 시민들에게 보여지면서 갈등을 심화시켰습니다., '바르셀로나', '스페인',org:member_of
1341,11082,한국외국어대학교 홍윤기 교수는 게이타이 천황이 동성왕의 아들이자 무령왕의 동생이라고 믿고 있다., '무령왕', '동성왕',per:parents
1342,11083,패트릭 피어스가 이끄는 아일랜드 의용군과 제임스 코놀리가 이끄는 아일랜드 시민군이 4월 24일부터 30일까지 봉기를 이끌었다., '아일랜드 시민군', '아일랜드 의용군',no_relation
1343,11084,"그 결과 프랑스 제국과 러시아 제국(7월 7일), 프랑스 제국과 프로이센 왕국(7월 9일) 사이에 각각 틸지트 조약이 체결되었습니다.", '프로이센', '러시아',no_relation
1344,11085,"지브리는 일본의 유명 애니메이션 감독인 미야자키 하야오가 설립한 애니메이션 스튜디오로 '이웃집 토토로', '붉은 돼지', '바람계곡의 나우시카', '센과 치히로의 행방불명' 등의 명작을 제작했다. , '하울의 움직이는 성'. 애니메이션이 있습니다.", '미야자키 하야오', '애니메이션 감독',per:title
1345,11086,송 대표의 기업철학은 '사회적 가치는 블루오션'이라는 최태원 SK그룹 회장의 기업철학을 닮아 있다., 'SK그룹', '최태원',org:top_members/employees
1346,11087,"이투스와 종로학원 하늘교육은 85점, 커넥츠스카이에듀, 유웨이, 메가스터디교육은 84점을 예상했다.", '종로학원', '하늘교육',no_relation
1347,11088,'셀 수 있는 검은 눈의 여인'은 '창문을 타고 사라진 100세 노인'의 작가 요나스 요나손의 신작이다. 스웨덴과 남아프리카를 배경으로 100세 노인의 삶보다 더 기괴하고 부조리한 검은 눈동자 소녀의 삶을 그린다., '요나스 요나손', '스웨덴',no_relation
1348,11089,"2012년 4월 3일 애들레이드 유나이티드와의 2012년 ACL 경기에서 프로 데뷔전을 치뤘고, 2012년 6월 17일 FC 서울을 상대로 K리그 데뷔전을 치렀다.", 'FC 서울', '2012',no_relation
1349,11090,2012년 시즌을 앞두고 임대 계약 만료 후 서울로 돌아온 김현성은 주로 교체로 뛰며 부동의 스트라이커 데얀 다미야노비치의 후보로 활약했다., '김현성', '스트라이커',per:title
1350,11091,"8월 29일 진주에 파병된 김성은 대대는 지리산에서 4개월간 조선인민유격대를 토벌하고 같은 해 12월 29일 제주도에 상륙하여 제주읍과 모슬포로 이동하였다. 이듬해 1950년 7월까지 약 7개월. , 그리고 공비를 토벌했다.", '조선인민유격대', '지리산',no_relation
1351,11092,"신종 코로나바이러스 감염증(코로나19) 확산으로 각급 개학이 3주 연기된 가운데 전라남도교육청(교육감 장석웅)이 운영하는 응급치료반에 급식과 간식을 제공하고 있다. 지역 내 유치원, 초등학교, 특수학교를 운영하여 학부모의 부담을 덜어드립니다.", '전라남도', '장석웅',org:top_members/employees
1352,11093,데뷔 때부터 쇼글러브 엔터테인먼트와 인연을 맺은 DJ DOC의 이하늘은 힙합 음악을 본격적으로 꿈꾸며 그 분야 후배들을 키우는 게 꿈이었다., 'DJ DOC', '이하늘',per:employee_of
1353,11094,1986년 2월 28일 올로프 팔메 총리 암살은 스웨덴 총리 올로프 팔메가 신원 미상의 암살자에 의해 암살된 사건이다., '올로프 팔메', '스웨덴',per:origin
1354,11095,"아약스의 일원으로 UEFA 챔피언스리그와 UEFA컵에서 우승한 뒤, 듀불은 라리가의 FC 바르셀로나로 이적했지만 그의 성공은 계속되지 않았다.", 'FC 바르셀로나', '라리가',org:member_of
1355,11096,1996년 플레이오프에서 로드먼은 시애틀 슈퍼소닉스를 상대로 평균 7.5득점 13.7리바운드를 기록하여 1996년 챔피언십에 크게 기여했습니다., '시애틀 슈퍼소닉스', '1996',no_relation
1356,11097,교황은 또 베냐민 네타냐후 이스라엘 총리와 마흐무드 압바스 팔레스타인 자치정부 수반과 별도로 만나 이스라엘과 팔레스타인 간의 평화를 위한 방안을 논의했다., '베냐민 네타냐후', '이스라엘',per:origin
1357,11098,"마인츠는 2010-11 시즌 우승자 보루시아 도르트문트, 함부르크 SV, FC 바이에른 뮌헨을 이 대회에 초청했습니다.", '보루시아 도르트문트', '2010-11',no_relation
1358,11099,"최성봉은 할리우드 영화 제작자 폴 메이슨, 시나리오 작가 린 샌터, 호주 영화 제작자 이안 배리, 엘비스 프레슬리의 미망인 프리실라 프레슬리와 함께 자신의 삶의 이야기를 들려준다. 드라마 제작을 위해 저작권에 서명했습니다.", '엘비스 프레슬리', '프리실라 프레슬리',per:spouse
1359,11100,외동딸에게 멋진 아빠가 되고 싶지만 사실 스콧 랭(폴 러드)은 생계를 꾸리는 도둑이다. 어느 날 자신의 몸을 자유롭게 늘리거나 줄일 수 있는 핌 입자를 개발한 과학자 행크 핌(마이클 더글라스)이 그에게 찾아와 양복과 헬멧을 주고 '앤트맨'이 되어달라고 부탁한다., '행크 핌', '과학자',per:title
1360,11101,"이번 국제공동연구에는 한국기초과학연구원 김해진 박사(김연호 박사, 장재혁 박사, 이상철 박사) 연구팀과 스웨덴 스톡홀름대학교 J. Pell 교수 연구팀, 그리스 데모크리투스 연구소 G. Papavassiliou 교수 연구팀과 Y. Alwahedi 교수 연구팀, 슬로베니아 요제프 스테판 연구소 J. Dolinsek 교수가 참여했다.", '스웨덴', '스톡홀름',org:members
1361,11102,안병용 의정부시장은 16일 오전 국제대회를 마치고 돌아온 의정부시청 아이스스케이팅 대표팀 차민규와 김민선을 시청으로 초청해 격려했다., '차민규', '의정부시청',per:employee_of
1362,11103,배우 이동휘가 연기하는 문석구는 ​​정복동과 함께 마트를 운영하는 엘리트 바보 천리마마트 점장이다., '문석구', '이동휘',per:alternate_names
1363,11104,그는 1984년 조선민주주의인민공화국 국방위원회 위원장인 김정일 국방위원장과 그의 넷째 부인인 무용수 출신인 고용희의 차남으로 태어났다., '고용희', '조선민주주의인민공화국',per:origin
1364,11105,같은 해 1925년 11월 1일 전주 이씨 일가의 선구자이자 간접 조력자였던 전 대한민국 임시정부 대통령 박은식(朴殷植)의 죽음은 그를 충격에 빠뜨렸다. 그리고 이듬해인 1926년 경성보성 학교 교양과에 입학했지만 1926년 4월 25일 대한제국의 군주였던 이척이 그에게 큰 충격을 주었다. 8월 26일 경성보성사범대학이 1년간 자퇴했다., '박은식', '1925년 11월 1일',per:date_of_death
1365,11106,"이날 광주광역시 창당대회에는 유성엽 대안신당 창당준비위원장, 천정배, 장병완, 최경 등 당원과 시민 1000여 명이 참석했다. -환, 장정숙, 광주 총선 후보 김성환, 김명진.", '대안신당', '장정숙',org:top_members/employees
1366,11107,성윤모 산업통상자원부 장관이 19일 오후 정부세종청사 내 산업부 화상회의실에서 제21차 에너지위원회 회의를 주재하고 있다., '산업통상자원부', '산업부',no_relation
1367,11108,"이날 간담회에서 명현관 지사는 “현재 해남군은 'COVID-19' 예방을 위해 전 시민에게 마스크를 지급하고 있으며, 고령자 1인당 514개소와 터미널 등 다중이용시설을 주기적으로 소독하고 있다. 그리고 공중 화장실. 그는 “군인들의 적극적인 협조로 위기를 극복하고 있다”고 말했다.", '해남군', '명현관',org:top_members/employees
1368,11109,다음 주 내내 독일군은 오슬로 북쪽으로 진격하여 구드브란달렌 계곡을 향해 노르웨이군과 영국군과 계속 싸웠습니다., '노르웨이', '오슬로',no_relation
1369,11110,1945년 총선에서 윈스턴 처칠을 물리치고 영국의 두 번째 노동당 수상인 클레멘트 애틀리를 복직시킨 윌슨은 노동당의 압도적인 승리로 선거에서 자신의 자리를 차지했습니다., '클레멘트 애틀리', '노동당',per:employee_of
1370,11111,"이날 박윤국 포천시장과 포천시의원, 교수, 공무원, 창수, 영정, 일동면 주민들의 대표들이 참석한 가운데 보고서 간담회가 진행됐다. 중간 보고를 듣고 38도선 역사체험길을 들었다. 건설 프로젝트에 대한 향후 실행 계획에 대해 논의했습니다.", '포천시', '박윤국',org:top_members/employees
1371,11112,'한돌'은 NHN이 개발한 바둑 인공지능이다. 지난 20년간 축적된 한게임 바둑 데이터를 바탕으로 만든 프로그램입니다., '한게임', 'NHN',org:member_of
1372,11113,승천한 빌헬름 2세는 오토 폰 비스마르크와 대면하고 1890년 그를 퇴역시켰다., '오토 폰 비스마르크', '빌헬름',no_relation
1373,11114,지난해 시작된 '수수단 콘서트'는 지역 주민들의 호응 속에 성공적으로 치러졌다. 올해도 황순원 대표작이자 소나기마을의 아이콘인 '첫사랑'에 대한 이야기를 문학강연과 음악공연 등 다양한 방식으로 선보인다. 로 표시됩니다, '황순원', '소나기',per:product
1374,11115,변호사를 포함하여 다양한 경력을 쌓은 후 그는 미네소타 대학교와 세인트 폴 대학교 로스쿨에서 가르쳤습니다., '미네소타', '세인트 폴',no_relation
1375,11116,"'클래식'이라는 단어는 스페인 라리가에서 열린 레알 마드리드 CF와 FC 바르셀로나의 더비 경기인 엘 클시코(El Clsico, 스페인어로 '클래식 더비')에서 유래했다.", '스페인', '마드리드',no_relation
1376,11117,"문희상 국회의장, 이해찬 더불어민주당 의장, 더불어민주당 대구수성갑 의원, 더불어민주당 대구수성갑 의원, 진선미 더불어민주당 서울의원 강동구 의원의 영상축하 -갑(전 여성가족부장관), 이재명 경기도지사, 이용섭 광주시장, 김영록 전남도지사, 엄홍길 등반가, 방송인 송해씨의 축전, 중소벤처기업부 장관 박영선, 강원도지사 최문순 충남도지사, 양승조 충남도지사, 더불어민주당 최인호 경남 창녕의원, 민주당 경남 창녕의원 이재정 의원 더불어민주당 더불어민주당 의원 겸 당 대변인, 은수미 성남시장의 축전이 소개됐다.", '더불어민주당', '김영록',no_relation
1377,11118,2013년 시진핑(習近平) 중화인민공화국 제7대 국가주석이 집권한 이후 중화인민공화국은 일대일로(一帶一路) 구상 아래 급속한 경제 발전을 이룩했다., '시진핑', '중화인민공화국',per:origin
1378,11119,그의 가족은 천주교였지만 노천명은 한국전쟁 직후인 1951년 부산중앙성당에서 정식으로 천주교로 세례를 받았다., '노천명', '천주교',per:religion
1379,11120,"검찰 내에서는 검찰총장, 대검찰청부장(고검급), 서울중앙지검, 법무부 검찰총장을 제외하고 이른바 '빅'으로 불린다. 삼'.", '대검찰청', '법무부',no_relation
1380,11121,조주빈은 JTBC 손석희 대표에 대한 정보를 공직자나 공무원을 통해 입수했을 가능성이 있다., 'JTBC', '손석희',org:top_members/employees
1381,11122,이후 독립정부 수립을 반대하면서 이승만과의 대립으로 정계에서 쫓겨나던 김규식은 6·25전쟁 때 북한으로 건너가 건국훈장을 받지 못했다. 그의 죽음., '김규식', '이승만',no_relation
1382,11123,1888년 황제 빌헬름 1세가 사망하고 그의 아들 자유주의적인 프리드리히 3세가 즉위하자 그는 모든 공직에서 해임되었고 1900년 베를린에서 사망했습니다., '프리드리히 3세', '빌헬름 1세',per:parents
1383,11124,2019년 6월 1일부터 광신고속도로의 모든 노선과 차량이 나주교통으로 이전되어 광신고속도로에서 운행하지 않습니다., '광신고속', '나주교통',no_relation
1384,11125,1902년 일본 망명 중에 천도교의 선구자인 손병희를 만나 손병희와 양한묵의 조언으로 천도교에 합류했다., '양한묵', '천도교',per:religion
1385,11126,아랍 민족주의 보안군은 2012년에서 2013년 사이에 시리아 내전이 고조되는 동안 바샤르 알아사드 정부를 지원했습니다., '바샤르 알아사드', '시리아',no_relation
1386,11127,"1월 23일 임시정부의 혁신가였던 민족혁명당의 김원봉, 성주식, 민족해방동맹의 김성숙 등 3인은 “임시정부는 그렇지 않다. 중립을 지키지만 반독점에 참여하고 우파적 성향을 띤다."" 그가 비상국회의 탈퇴를 선언했고, 임시정부의 장건상도 임시정부와의 결별을 선언했다.", '민족혁명당', '김원봉',org:top_members/employees
1387,11128,"양평군청에서 진행된 행사에는 경기도장애인복지회 양평군 노우주 이사장과 장애인 가족, 양평군 등 10여명이 참석했다. 정동균 지사. 취약지역 어르신들을 위해 경기도 장애인복지회 양평군 지부 부속 장애인재활공방에서 정성을 다해 만든 수제 마스크 1,000장을 전달했습니다.", '양평군', '경기도',org:member_of
1388,11129,"4일 오후 7시 고창청소년수련원에서 유아상 고창군시장, 조규철 고창군협의회 회장, CIVL(국제 매달리기 위원회) 스테판 말보스 회장, 대한체육회 김종훈 인터내셔널 교류대사, 대한장애인협회 김진오 회장, 전라북도 장애인협회 홍성태 회장, 고창군 장애인협회 유정권 회장, 조직위원장 등 참석 예정인 내빈들과 함께 기념식을 준비하고 있다. 송진석(대표 진글라이더)과 정동안 전 대한글라이더협회 회장.", '고창군', '전라북도',no_relation
1389,11130,그는 차명재산 현금출처로 연희동 전두환 집 근처에 사는 이씨를 지목하며 “이씨는 지난 8월 경기도 산에서 숨진 채 발견됐다. 사망 원인이 명확하지 않아 단순 사고로 보기 어렵다”고 말했다., '전두환', '연희동',per:place_of_residence
1390,11131,"이 경험을 바탕으로 쓴 곡이 'Something in the Way'였다. 하지만 이는 코베인 자신의 주장이며, 너바나의 베이스 연주자인 크리스 노보셀릭은 ""거기에 많은 것이 있었다. 하지만 원래 진흙 밭이라 살 수 없다. 모든 썰물과 흐름이 있습니다. Cobain의 소위 ""그것은 ""수정주의""라고 불립니다.", '크리스 노보셀릭', '베이스',no_relation
1391,11132,"1990년 2월, Jovan Rashikovich는 Knin에서 Serbian 민주당(SDS)을 창당하여 Milan Bavić와 같은 세르비아 공화국 정부의 인사를 포함하는 크로아티아 분할 문제에 대한 세르비아 민족 그룹의 입장을 지원했습니다. 그리고 밀란 마르틱. 직원들은 나중에 베오그라드로부터 ""크로아티아인 다수가 크로아티아에서 세르비아인을 위협하고 대량 학살하기 위한"" 선전 활동을 수행하라는 지시를 받았다고 증언했습니다.", '세르비아', '베오그라드',no_relation
1392,11133,그리고 전 국민의당 안철수계가 주축으로 창당된 바른미래당에서는 손학규와 유승민의 싸움이 자멸을 불러일으켰다., '국민의당', '안철수',org:top_members/employees
1393,11134,"660년(태종 무열왕 7) 신라, 당나라가 백제를 공격하자 김유신, 김흠순과 함께 신라군을 이끌고 백제를 공격했다.", '김유신', '김흠순',per:colleagues
1394,11135,1060년대에 셀주크 제국의 술탄 알프 아르슬란은 쿠르드족과 그의 투르크 동맹국을 이주시켜 아르메니아와 소아시아에 정착하기 시작했습니다., '알프 아르슬란', '셀주크 제국',per:origin
1395,11136,105만 구독자를 보유한 유튜버 유정호(26)가 교통사고를 당했다., '유정호', '유튜버',per:title
1396,11137,칼빈은 엘리자베스 1세에게 메리 1세와 달리 개혁을 돕도록 권고했지만 그녀는 존 녹스의 '끔찍한 여성 통치와 제국에 대한 첫 나팔'에서 칼빈의 영향력을 분개했습니다. 이것은 칼빈에 대한 분노로 이어졌다., '엘리자베스 1세', '메리 1세',no_relation
1397,11138,현재 터미널 건물은 이마트가 신축한 건물로 2016년 6월 23일 신세계백화점과 이마트가 개점했다., '신세계', '이마트',no_relation
1398,11139,"손학규 바른미래당 원내대표, 정동영 정의당 이정미 의원, 정의당 이정미 의원이 2일 국회 정룡관에서 공동기자회견을 열고 "" 더불어민주당은 야당 4당의 협업을 통해 만들어낸 선거제도 개혁을 책임감 있게 완수하겠다는 의지와 방식을 밝힐 것”이라고 말했다. 위원회를 책임감 있게 운영하십시오.""", '정의당', '이정미',org:top_members/employees
1399,11140,포르투갈은 준결승에서 프랑스와 맞붙었지만 전 레알 마드리드 동료이자 프랑스 대표팀 주장인 지네딘 지단에게 페널티킥으로 패했다., '지네딘 지단', '레알 마드리드',no_relation
1400,11141,"2018년 나렌드라 모디 인도 총리, 응우옌 쑤언 푹 베트남 총리를 만난 후에도 중국의 Zhejiang Zhejiang Yuan Jiajun, Vuong Dinh Hue 부총리 등 주요 사업 대상 국가의 고위급 인사들을 만났다. 베트남과 사우디 아람코 CEO 아민 나세르(Amin Nasser)가 비즈니스 협력을 위해 직접 만났다. 논의", '아람코', '아민 나세르',org:top_members/employees
1401,11142,"안산시 단원구 적금로 123에 위치한 고려대학교 안산병원은 1985년 개원한 고급 종합병원으로 804병상, 응급의료센터 등 9개 센터, 신경외과 등 14개 진료과, 1,850명 규모의 종합병원이다. 직원. .", '고려대학교 안산병원', '1985년',org:founded
1402,11143,1881년 11월 리비에르는 사이공으로 옮겨 코친차이나 해군 사단의 사령관이 되었습니다., '코친차이나', '사이공',org:place_of_headquarters
1403,11144,"그는 이승만에게 사랑받는 대한민국 육군 특수부대의 사령관이자 정치병이었고, 여순과 관련하여 체포된 박정희 소령(훗날 제5·9대 대통령을 지냈다)을 조사하기도 했다. 사건.", '대한민국 육군', '대통령',no_relation
1404,11145,카페베네는 2008년부터 지금까지 카페베네를 사랑해주신 고객 여러분께 '새롭게' 인사드린다는 의미를 담았다., '카페베네', '2008년',org:founded
1405,11146,이후 조승수는 민주노동당 정책연구소인 진보정치연구소 소장이 됐다., '민주노동당', '진보정치연구소',org:members
1406,11147,"2013년 1월, 세리에 A 팀 우디네세가 알 하산의 공동 소유 계약에 서명했다는 사실이 밝혀졌습니다.", '우디네세', '세리에 A',org:member_of
